Sample.ID,latitude_north,longitude_east,site,crop,crop_group
S_2741,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2742,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2743,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2744,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2745,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2746,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2747,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2748,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2749,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2750,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2751,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2752,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2753,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2754,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2755,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2756,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2757,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2758,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2759,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2760,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2761,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2762,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2763,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2764,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2765,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2766,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2767,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2768,36.3792,139.0467,"Isesaki,_Gunma",Chinese_cabbage,Vegetables
S_2770,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2771,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2772,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2773,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2774,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2775,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2776,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2777,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2778,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2779,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2780,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2781,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2782,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2783,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2785,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2786,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2787,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2788,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2789,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2790,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2791,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2792,36.4961,138.5869,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2793,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2794,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2795,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2796,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2797,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2798,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2799,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2800,36.4928,138.4928,"Naganohara,_Gunma",Chinese_cabbage,Vegetables
S_2801,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2802,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2803,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2804,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2805,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2806,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2807,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2808,36.3203,138.5036,miyota,Chinese_cabbage,Vegetables
S_2814,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2815,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2816,35.9567,138.4669,nobeyama,Chinese_cabbage,Vegetables
S_2817,36.0208,138.4922,,Chinese_cabbage,Vegetables
S_2818,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2819,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2820,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2821,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2822,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2823,36.5111,138.4719,"Tumagoi,_Gunma",Chinese_cabbage,Vegetables
S_2825,36.0208,138.4922,,Chinese_cabbage,Vegetables
S_2826,36.0208,138.4922,,Chinese_cabbage,Vegetables
S_2827,36.0208,138.4922,,Lettuce,Vegetables
S_2828,36.0208,138.4922,,Chinese_cabbage,Vegetables
S_2829,36.0208,138.4922,,Chinese_cabbage,Vegetables
S_2830,36.0208,138.4922,,Chinese_cabbage,Vegetables
S_2831,36.0208,138.4922,,Chinese_cabbage,Vegetables
S_2832,36.0208,138.4922,,Chinese_cabbage,Vegetables
S_2833,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2834,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2835,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2836,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2837,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2838,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2839,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2840,35.1272,137.8689,Yamagata_village,Lettuce,Vegetables
S_2841,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2842,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2843,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2844,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2845,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2846,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2847,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2848,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2849,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2850,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2851,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2852,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2853,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2854,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2855,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2856,36.2378,137.9719,Matsumoto_City_(site_data_is_from_a_city_office),Celery,Vegetables
S_2857,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2858,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2859,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2860,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2861,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2862,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2863,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2864,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2865,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2866,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2867,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2868,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2869,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2870,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2871,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2872,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2873,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2874,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2875,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2876,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2877,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2878,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2879,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2880,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2881,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2882,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2883,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2884,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2885,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2886,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2887,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2888,36.25,138.0,Matsumoto_City,Celery,Vegetables
S_2889,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2890,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2891,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2892,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2893,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2894,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2895,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2896,35.1272,137.8689,Yamagata_village,Celery,Vegetables
S_2897,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2898,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2899,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2900,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2901,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2902,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2903,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2904,36.2383,137.9719,Matsumoto_City,Celery,Vegetables
S_2905,36.1819,137.9517,Matsumoto_City,Celery,Vegetables
S_2906,36.1819,137.9517,Matsumoto_City,Celery,Vegetables
S_2907,36.1608,137.9386,Matsumoto_City,Celery,Vegetables
S_2908,36.1608,137.9386,Matsumoto_City,Celery,Vegetables
S_2909,36.1608,137.9386,Matsumoto_City,Celery,Vegetables
S_2910,36.1608,137.9386,Matsumoto_City,Celery,Vegetables
S_2911,36.1608,137.9386,Matsumoto_City,Celery,Vegetables
S_2912,36.1608,137.9386,Matsumoto_City,Celery,Vegetables
S_2913,36.3006,137.9047,Azumino_City,Celery,Vegetables
S_2914,36.3006,137.9047,Azumino_City,Celery,Vegetables
S_2915,36.3006,137.9047,Azumino_City,Celery,Vegetables
S_2916,36.3006,137.9047,Azumino_City,Celery,Vegetables
S_2917,36.1819,137.9517,Matsumoto_City,Celery,Vegetables
S_2918,36.1819,137.9517,Matsumoto_City,Celery,Vegetables
S_2919,36.1819,137.9517,Matsumoto_City,Celery,Vegetables
S_2920,36.1819,137.9517,Matsumoto_City,Celery,Vegetables
S_2927,36.3006,137.9047,Azumino_City,Celery,Vegetables
S_2928,36.3006,137.9047,Azumino_City,Celery,Vegetables
